tweet_id,created_at,source,jpg_url,img_num,type,stage,name,rating_numerator,rating_denominator,retweet_count,favorite_count
805520635690676224,2016-12-04 21:14:20+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,1,malinois,Not Classified,Zeke,13,10,1905,6368
805207613751304193,2016-12-04 00:30:29+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg,1,Pembroke,Not Classified,Shooter,12,10,1972,8680
804738756058218496,2016-12-02 17:27:25+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,1,Tibetan_mastiff,Not Classified,Django,12,10,4480,15326
803773340896923648,2016-11-30 01:31:12+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,2,miniature_pinscher,puppo,Diogi,12,10,3220,11203
803638050916102144,2016-11-29 16:33:36+00:00,Twitter for iPhone,https://pbs.twimg.com/ext_tw_video_thumb/803638023904559104/pu/img/vxm0Htm5iIV7EOAQ.jpg,1,Labrador_retriever,pupper,None,13,10,4828,12270
803276597545603072,2016-11-28 16:37:19+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg,1,Pembroke,Not Classified,Winston,11,10,2887,11207
802952499103731712,2016-11-27 19:09:28+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,1,chow,Not Classified,Marley,12,10,2336,10085
802572683846291456,2016-11-26 18:00:13+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,1,golden_retriever,Not Classified,Winnie,12,10,2926,9959
802239329049477120,2016-11-25 19:55:35+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg,2,Eskimo_dog,puppo,Loki,12,10,3040,10132
801958328846974976,2016-11-25 01:18:59+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg,1,Staffordshire_bullterrier,Not Classified,Ronnie,12,10,1992,8608
801538201127157760,2016-11-23 21:29:33+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,1,Pembroke,Not Classified,Wallace,12,10,2391,9141
801167903437357056,2016-11-22 20:58:07+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,1,cocker_spaniel,Not Classified,Milo,13,10,6961,27386
801115127852503040,2016-11-22 17:28:25+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,1,dalmatian,doggo-pupper,Bones,12,10,2429,8992
800751577355128832,2016-11-21 17:23:47+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,2,cocker_spaniel,Not Classified,Mauve,12,10,3214,11701
800513324630806528,2016-11-21 01:37:04+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cxv-nkJUoAAhzMt.jpg,1,Pembroke,Not Classified,Chef,11,10,3495,14685
800388270626521089,2016-11-20 17:20:08+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CxuM3oZW8AEhO5z.jpg,2,golden_retriever,floofer,Doc,12,10,3265,12456
800141422401830912,2016-11-20 00:59:15+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CxqsX-8XUAAEvjD.jpg,3,golden_retriever,Not Classified,Peaches,13,10,2980,17092
799757965289017345,2016-11-18 23:35:32+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CxlPnoSUcAEXf1i.jpg,1,Border_collie,doggo,Sobe,13,10,2506,9390
799422933579902976,2016-11-18 01:24:14+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cxge6AdUQAAvXLB.jpg,1,miniature_pinscher,Not Classified,Longfellow,12,10,2213,8965
799297110730567681,2016-11-17 17:04:16+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CxeseRgUoAM_SQK.jpg,1,malamute,Not Classified,Jeffrey,11,10,3227,11065
799063482566066176,2016-11-17 01:35:54+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CxbX_n2WIAAHaLS.jpg,2,Norfolk_terrier,Not Classified,Mister,11,10,2863,9058
798933969379225600,2016-11-16 17:01:16+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CxZiLcLXUAApMVy.jpg,1,Siberian_husky,Not Classified,Iroh,12,10,5203,14712
798925684722855936,2016-11-16 16:28:21+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CxZaqh_WQAA7lY3.jpg,1,West_Highland_white_terrier,Not Classified,Shadow,11,10,1663,8246
798209839306514432,2016-11-14 17:03:50+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CxPPnCYWIAAo_ao.jpg,1,Pekinese,Not Classified,Cooper,13,10,2954,11548
797971864723324932,2016-11-14 01:18:12+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CxL3IWeVEAAAIE2.jpg,1,American_Staffordshire_terrier,pupper,None,12,10,3652,13018
797545162159308800,2016-11-12 21:02:38+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CxFzFAAUAAA5C9z.jpg,1,Pembroke,Not Classified,Cassie,12,10,5656,16198
797236660651966464,2016-11-12 00:36:46+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CxBafisWQAAtJ1X.jpg,2,collie,Not Classified,Pancake,12,10,7726,22328
796865951799083009,2016-11-11 00:03:42+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cw8JWZ2UsAAJOZ6.jpg,1,Cardigan,Not Classified,Tyr,12,10,2198,8564
796759840936919040,2016-11-10 17:02:03+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cw6o1JQXcAAtP78.jpg,1,American_Staffordshire_terrier,Not Classified,Romeo,11,10,3562,13256
796484825502875648,2016-11-09 22:49:15+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cw2uty8VQAAB0pL.jpg,1,cocker_spaniel,doggo,None,12,10,2042,8472
796387464403357696,2016-11-09 16:22:22+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cw1WKu1UQAAvWsu.jpg,1,Pekinese,Not Classified,Snicku,12,10,4861,12334
796149749086875649,2016-11-09 00:37:46+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cwx99rpW8AMk_Ie.jpg,1,golden_retriever,Not Classified,Ruby,11,10,16628,36177
796116448414461957,2016-11-08 22:25:27+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CwxfrguUUAA1cbl.jpg,1,Cardigan,Not Classified,None,11,10,2813,10139
796080075804475393,2016-11-08 20:00:55+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cww-msrXcAAxm3K.jpg,1,chow,Not Classified,Yogi,12,10,2703,9469
796031486298386433,2016-11-08 16:47:50+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CwwSaWJWIAASuoY.jpg,1,golden_retriever,Not Classified,Daisy,13,10,4284,12071
795464331001561088,2016-11-07 03:14:10+00:00,Twitter for iPhone,https://pbs.twimg.com/ext_tw_video_thumb/795464066940764160/pu/img/jPkMMQXdydb7CqFX.jpg,1,golden_retriever,doggo,None,13,10,27728,55683
795400264262053889,2016-11-06 22:59:35+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CwnUUGTWIAE8sFR.jpg,2,golden_retriever,Not Classified,Brody,12,10,3323,11270
794332329137291264,2016-11-04 00:15:59+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CwYJBiHXgAQlvrh.jpg,1,Samoyed,Not Classified,Nimbus,12,10,3088,10686
793962221541933056,2016-11-02 23:45:19+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,1,Labrador_retriever,Not Classified,Maximus,12,10,5711,18910
793845145112371200,2016-11-02 16:00:06+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CwRN8H6WgAASe4X.jpg,1,Old_English_sheepdog,Not Classified,Clark,13,10,2187,10295
793601777308463104,2016-11-01 23:53:02+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CwNwmxvXEAEJ54Z.jpg,1,miniature_pinscher,Not Classified,Dobby,12,10,1908,8926
793500921481273345,2016-11-01 17:12:16+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CwMU34YWIAAz1nU.jpg,2,golden_retriever,Not Classified,Fiona,12,10,2786,11953
793286476301799424,2016-11-01 03:00:09+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CwJR1okWIAA6XMp.jpg,1,Afghan_hound,Not Classified,Moreton,13,10,10723,27597
793271401113350145,2016-11-01 02:00:14+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CwJEIKTWYAAvL-T.jpg,1,Siberian_husky,Not Classified,Dave,12,10,2763,9677
793256262322548741,2016-11-01 01:00:05+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CwI2XCvXEAEO8mc.jpg,1,basset,Not Classified,None,12,10,9714,22350
793241302385262592,2016-11-01 00:00:38+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CwIougTWcAAMLyq.jpg,1,golden_retriever,Not Classified,Tucker,13,10,3812,11780
793226087023144960,2016-10-31 23:00:11+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CwIa5CjW8AErZgL.jpg,1,wire-haired_fox_terrier,Not Classified,Juno,11,10,3338,11001
793195938047070209,2016-10-31 21:00:23+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CwH_foYWgAEvTyI.jpg,2,Labrador_retriever,puppo,Lily,12,10,6547,17063
793180763617361921,2016-10-31 20:00:05+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CwHxsdYVMAAqGCJ.jpg,1,Lakeland_terrier,Not Classified,Newt,11,10,2310,7740
793165685325201412,2016-10-31 19:00:10+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CwHj-jGWAAAnsny.jpg,1,golden_retriever,Not Classified,Benji,12,10,3238,10478
793150605191548928,2016-10-31 18:00:14+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CwHWOZ7W8AAHv8S.jpg,1,Italian_greyhound,Not Classified,Nida,11,10,1984,6909
793120401413079041,2016-10-31 16:00:13+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CwG6zDfWcAA8jBD.jpg,1,Labrador_retriever,Not Classified,Robin,11,10,4551,14202
792773781206999040,2016-10-30 17:02:53+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CwB_i-zXEAEiP29.jpg,1,Yorkshire_terrier,Not Classified,Monster,12,10,1963,8209
792394556390137856,2016-10-29 15:55:58+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cv8moW9W8AIHOxR.jpg,2,cocker_spaniel,Not Classified,BeBe,12,10,4998,15128
792050063153438720,2016-10-28 17:07:05+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cv3tU38WcAASFas.jpg,2,komondor,Not Classified,Remus,11,10,2088,8029
791672322847637504,2016-10-27 16:06:04+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CvyVxQRWEAAdSZS.jpg,1,golden_retriever,Not Classified,None,13,10,3661,13129
791406955684368384,2016-10-26 22:31:36+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CvukbEkWAAAV-69.jpg,4,Pembroke,Not Classified,Levi,12,10,4797,14670
791312159183634433,2016-10-26 16:14:55+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CvtONV4WAAAQ3Rn.jpg,4,miniature_pinscher,Not Classified,Mabel,12,10,2963,9841
790987426131050500,2016-10-25 18:44:32+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cvom3ZJXEAE29TD.jpg,1,cocker_spaniel,Not Classified,Misty,12,10,2483,11089
790698755171364864,2016-10-24 23:37:28+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CvkgUjbUsAEvo7l.jpg,1,Bernese_mountain_dog,Not Classified,Mosby,12,10,2203,9158
790337589677002753,2016-10-23 23:42:19+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CvfX2AnWYAAQTay.jpg,1,Pembroke,Not Classified,Maggie,12,10,2167,8740
790277117346975746,2016-10-23 19:42:02+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg,1,Labrador_retriever,Not Classified,Bruce,11,10,3732,14081
789628658055020548,2016-10-22 00:45:17+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CvVTEnPXYAAWLyL.jpg,1,chow,Not Classified,Eli,13,10,2080,8448
789599242079838210,2016-10-21 22:48:24+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CvU4UZpXgAE1pAV.jpg,2,Chesapeake_Bay_retriever,Not Classified,Brownie,12,10,2279,7620
789530877013393408,2016-10-21 18:16:44+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CvT6IV6WEAQhhV5.jpg,3,schipperke,Not Classified,Rizzy,12,10,3942,13188
789268448748703744,2016-10-21 00:53:56+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CvQLdotWcAAZn86.jpg,1,malamute,Not Classified,Stella,10,10,3014,10196
789137962068021249,2016-10-20 16:15:26+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CvOUw8vWYAAzJDq.jpg,2,Chihuahua,Not Classified,Bo,12,10,3244,10875
788765914992902144,2016-10-19 15:37:03+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CvJCabcWgAIoUxW.jpg,1,cocker_spaniel,Not Classified,Butter,12,10,12014,30658
788412144018661376,2016-10-18 16:11:17+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CvEAqQoWgAADj5K.jpg,1,golden_retriever,Not Classified,Dexter,11,10,5990,16060
788178268662984705,2016-10-18 00:41:57+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CvAr88kW8AEKNAO.jpg,2,Samoyed,Not Classified,None,13,10,2488,8100
788150585577050112,2016-10-17 22:51:57+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CvASw6dWcAQmo3X.jpg,3,chow,Not Classified,Leo,13,10,1510,6865
787810552592695296,2016-10-17 00:20:47+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg,2,pug,Not Classified,Frank,11,10,3540,9717
787717603741622272,2016-10-16 18:11:26+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,3,German_shepherd,puppo,Tonks,13,10,3240,11416
787397959788929025,2016-10-15 21:01:17+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cu1mQsDWEAAU_VQ.jpg,1,Chihuahua,Not Classified,Moose,11,10,3300,12120
786963064373534720,2016-10-14 16:13:10+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,1,golden_retriever,Not Classified,Rory,12,10,9327,29725
786709082849828864,2016-10-13 23:23:56+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CurzvFTXgAA2_AP.jpg,1,Pomeranian,Not Classified,Logan,10,10,7069,20296
786664955043049472,2016-10-13 20:28:35+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CurLmoqXgAEPoJ-.jpg,1,Leonberg,Not Classified,None,12,10,2996,11957
786595970293370880,2016-10-13 15:54:28+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,1,Pembroke,Not Classified,Dale,11,10,3601,10497
786363235746385920,2016-10-13 00:29:39+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,1,golden_retriever,doggo,Rizzo,13,10,4072,12189
786233965241827333,2016-10-12 15:55:59+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CulDnZpWcAAGbZ-.jpg,1,Labrador_retriever,Not Classified,Mattie,11,10,5571,17178
785872687017132033,2016-10-11 16:00:24+00:00,Twitter for iPhone,https://pbs.twimg.com/ext_tw_video_thumb/785872596088811520/pu/img/5O-_BgqdFQu_2Bt7.jpg,1,Great_Pyrenees,Not Classified,Rusty,12,10,2130,7489
785533386513321988,2016-10-10 17:32:08+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CubGchjXEAA6gpw.jpg,2,miniature_pinscher,Not Classified,Dallas,11,10,2334,10183
784826020293709826,2016-10-08 18:41:19+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CuRDF-XWcAIZSer.jpg,1,chow,Not Classified,Rusty,13,10,3712,11310
784517518371221505,2016-10-07 22:15:26+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CuMqhGrXYAQwRqU.jpg,2,malamute,Not Classified,Frankie,11,10,2970,10039
784431430411685888,2016-10-07 16:33:21+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg,1,miniature_poodle,Not Classified,Stormy,12,10,1491,6329
783821107061198850,2016-10-06 00:08:09+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CuCxIzyWEAQTnQA.jpg,1,Lakeland_terrier,Not Classified,Mairi,12,10,2269,8209
783695101801398276,2016-10-05 15:47:27+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CuA-iRHXYAAWP8e.jpg,3,chow,Not Classified,Loomis,12,10,3737,11650
783466772167098368,2016-10-05 00:40:09+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg,1,Chihuahua,Not Classified,Finn,11,10,2608,9468
783391753726550016,2016-10-04 19:42:03+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Ct8qn8EWIAAk9zP.jpg,4,Norwegian_elkhound,Not Classified,Godi,13,10,6441,18908
783334639985389568,2016-10-04 15:55:06+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,2,Cardigan,Not Classified,Dave,12,10,13616,32651
783085703974514689,2016-10-03 23:25:55+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Ct4URfWUAAQ7lKe.jpg,1,Chesapeake_Bay_retriever,Not Classified,Earl,11,10,2565,9112
782747134529531904,2016-10-03 01:00:34+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,1,golden_retriever,doggo,Deacon,11,10,1604,8310
782722598790725632,2016-10-02 23:23:04+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg,1,Irish_setter,Not Classified,Penny,10,10,6238,19250
782598640137187329,2016-10-02 15:10:30+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CtxZTtxUMAEduGo.jpg,1,malamute,Not Classified,Timmy,11,10,2184,8694
782305867769217024,2016-10-01 19:47:08+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,1,briard,doggo,Sampson,12,10,6470,18630
781661882474196992,2016-09-30 01:08:10+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CtkFS72WcAAiUrs.jpg,1,Pembroke,Not Classified,None,5,10,3129,11634
781251288990355457,2016-09-28 21:56:36+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CteP5H5WcAEhdLO.jpg,2,Mexican_hairless,Not Classified,Oakley,11,10,2458,9428
781163403222056960,2016-09-28 16:07:23+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Ctc_-BTWEAAQpZh.jpg,1,Shetland_sheepdog,Not Classified,None,10,10,3168,10895
780858289093574656,2016-09-27 19:54:58+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CtYqeNHWgAATqYZ.jpg,1,Chesapeake_Bay_retriever,Not Classified,Dash,10,10,2328,8033
780800785462489090,2016-09-27 16:06:28+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CtX2Kr9XYAAuxrM.jpg,2,Siberian_husky,Not Classified,Koda,11,10,1505,6141
780601303617732608,2016-09-27 02:53:48+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,1,Saint_Bernard,Not Classified,Hercules,12,10,3839,13525
780543529827336192,2016-09-26 23:04:13+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CtUMLzRXgAAbZK5.jpg,1,golden_retriever,Not Classified,None,12,10,2032,7040
780459368902959104,2016-09-26 17:29:48+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg,1,Great_Dane,Not Classified,Bear,11,10,1224,5892
780192070812196864,2016-09-25 23:47:39+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CtPMhwvXYAIt6NG.jpg,1,vizsla,Not Classified,None,11,10,2589,9712
779834332596887552,2016-09-25 00:06:08+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,1,golden_retriever,Not Classified,Scout,11,10,8237,21252
779123168116150273,2016-09-23 01:00:13+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CtAAYizW8AAWzBZ.jpg,1,toy_poodle,Not Classified,Reggie,12,10,4207,13206
779056095788752897,2016-09-22 20:33:42+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cs_DYr1XEAA54Pu.jpg,1,Chihuahua,Not Classified,None,13,10,5247,16500
778990705243029504,2016-09-22 16:13:51+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cs-H5uhWcAAiNY9.jpg,2,cocker_spaniel,Not Classified,Jay,11,10,8437,22342
778748913645780993,2016-09-22 00:13:04+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cs6r_-kVIAALh1p.jpg,1,Staffordshire_bullterrier,Not Classified,Mya,11,10,1562,7717
778650543019483137,2016-09-21 17:42:10+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cs5ShihWEAAH2ti.jpg,1,German_shepherd,Not Classified,Strider,10,10,1729,6430
778624900596654080,2016-09-21 16:00:17+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cs47N3eWcAEmgiW.jpg,2,Airedale,Not Classified,Penny,11,10,1176,5177
778408200802557953,2016-09-21 01:39:11+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cs12ICuWAAECNRy.jpg,3,Pembroke,Not Classified,None,14,10,5023,15135
778383385161035776,2016-09-21 00:00:35+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cs1fjyqWIAE2jop.jpg,1,collie,Not Classified,Nala,13,10,1271,6515
778286810187399168,2016-09-20 17:36:50+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cs0HuUTWcAUpSE8.jpg,1,Boston_bull,Not Classified,Stanley,11,10,3836,11576
778039087836069888,2016-09-20 01:12:28+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CswmaHmWAAAbdY9.jpg,2,German_shepherd,pupper,None,12,10,3065,9417
778027034220126208,2016-09-20 00:24:34+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cswbc2yWcAAVsCJ.jpg,1,clumber,pupper,Sophie,11,10,1885,7320
777885040357281792,2016-09-19 15:00:20+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CsuaUH2WAAAWJh1.jpg,1,Afghan_hound,Not Classified,Wesley,3,10,1893,7078
777684233540206592,2016-09-19 01:42:24+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CsrjryzWgAAZY00.jpg,1,cocker_spaniel,Not Classified,None,12,10,3403,12518
777621514455814149,2016-09-18 21:33:11+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Csqqoo5WEAAMTVW.jpg,1,chow,Not Classified,Derek,12,10,2910,9742
777189768882946048,2016-09-17 16:57:35+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cskh9nRWYAAUxBP.jpg,2,Chihuahua,Not Classified,Jeffrey,12,10,4999,15921
776813020089548800,2016-09-16 16:00:31+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CsfLUDbXEAAu0VF.jpg,1,toy_poodle,Not Classified,Solomon,12,10,1405,5444
776477788987613185,2016-09-15 17:48:25+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CsaaaaxWgAEfzM7.jpg,1,Labrador_retriever,pupper,Huck,11,10,3249,9858
776218204058357768,2016-09-15 00:36:55+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CsWuVEdWcAAqbe9.jpg,1,Samoyed,floofer,None,13,10,18497,33345
776201521193218049,2016-09-14 23:30:38+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CsWfKadWEAAtmlS.jpg,1,Rottweiler,Not Classified,O,10,10,2919,10681
775842724423557120,2016-09-13 23:44:54+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CsRY1jAWYAUOx55.jpg,2,chow,Not Classified,Blue,12,10,3116,13022
775364825476165632,2016-09-12 16:05:54+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CsKmMB2WAAAXcAy.jpg,3,beagle,doggo,Finley,11,10,3472,8295
775085132600442880,2016-09-11 21:34:30+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg,1,chow,Not Classified,Tucker,13,10,5488,17281
774757898236878852,2016-09-10 23:54:11+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CsB-MYiXgAEQU20.jpg,1,toy_poodle,Not Classified,Finley,12,10,2035,9462
774639387460112384,2016-09-10 16:03:16+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CsASZqRW8AA3Szw.jpg,1,Walker_hound,Not Classified,Sprinkles,10,10,2013,7508
774314403806253056,2016-09-09 18:31:54+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cr7q1VxWIAA5Nm7.jpg,3,Eskimo_dog,Not Classified,None,14,10,6478,24167
773922284943896577,2016-09-08 16:33:46+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Cr2GNdlW8AAbojw.jpg,1,Pomeranian,Not Classified,Heinrich,12,10,1999,7110
773704687002451968,2016-09-08 02:09:06+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CrzATQqWAAEHq2t.jpg,2,silky_terrier,Not Classified,Loki,12,10,1891,7317
773670353721753600,2016-09-07 23:52:41+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CryhFC0XEAA9wp_.jpg,1,Old_English_sheepdog,Not Classified,Shakespeare,10,10,1501,5935
773547596996571136,2016-09-07 15:44:53+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,1,Norwegian_elkhound,pupper,Chelsea,11,10,7126,24553
773191612633579521,2016-09-06 16:10:20+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CrrtqjdXEAINleR.jpg,1,Blenheim_spaniel,Not Classified,Grey,12,10,4736,11117
772826264096874500,2016-09-05 15:58:34+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CrmhYYIXEAEcyYY.jpg,1,basset,Not Classified,Roosevelt,11,10,2669,8842
772581559778025472,2016-09-04 23:46:12+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CrjC0JAWAAAjz6n.jpg,3,Newfoundland,Not Classified,,10,10,1968,7192
772193107915964416,2016-09-03 22:02:38+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Crdhh_1XEAAHKHi.jpg,1,Pembroke,pupper,Willem,12,10,1612,6665
772152991789019136,2016-09-03 19:23:13+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Crc9DEoWEAE7RLH.jpg,2,golden_retriever,Not Classified,None,10,10,1300,4181
772117678702071809,2016-09-03 17:02:54+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Crcc7pqXEAAM5O2.jpg,1,Labrador_retriever,Not Classified,Jack,12,10,848,4165
772114945936949249,2016-09-03 16:52:02+00:00,Twitter for iPhone,https://pbs.twimg.com/media/Crcacf9WgAEcrMh.jpg,1,Chihuahua,Not Classified,Finn,10,10,546,3005
772102971039580160,2016-09-03 16:04:27+00:00,Twitter for iPhone,https://pbs.twimg.com/media/CrcPjh0WcAA_SPT.jpg,1,Pembroke,Not Classified,Penny,11,10,1065,4448
